3.584218750000000000e+02,8.360000000000000000e+02
1.192187500000000000e+02,6.670000000000000000e+02
1.208437500000000000e+02,6.210000000000000000e+02
1.223125000000000000e+02,5.812500000000000000e+02
1.240156250000000000e+02,5.447500000000000000e+02
1.256718750000000000e+02,5.137500000000000000e+02
1.272187500000000000e+02,4.882500000000000000e+02
1.288750000000000000e+02,4.597500000000000000e+02
1.302812500000000000e+02,4.382500000000000000e+02
1.318750000000000000e+02,4.187500000000000000e+02
1.332812500000000000e+02,4.010000000000000000e+02
1.349375000000000000e+02,3.840000000000000000e+02
1.368281250000000000e+02,3.710000000000000000e+02
1.380468750000000000e+02,3.557500000000000000e+02
1.397031250000000000e+02,3.447500000000000000e+02
1.411718750000000000e+02,3.335000000000000000e+02
1.433593750000000000e+02,3.202500000000000000e+02
1.446093750000000000e+02,3.110000000000000000e+02
1.462031250000000000e+02,3.032500000000000000e+02
1.474687500000000000e+02,2.942500000000000000e+02
1.497968750000000000e+02,2.855000000000000000e+02
1.504375000000000000e+02,2.787500000000000000e+02
1.521406250000000000e+02,2.732500000000000000e+02
1.539531250000000000e+02,2.660000000000000000e+02
1.558593750000000000e+02,2.600000000000000000e+02
1.577500000000000000e+02,2.557500000000000000e+02
1.583750000000000000e+02,2.505000000000000000e+02
1.602031250000000000e+02,2.452500000000000000e+02
1.618593750000000000e+02,2.417500000000000000e+02
1.626562500000000000e+02,2.370000000000000000e+02
1.659687500000000000e+02,2.335000000000000000e+02
1.673906250000000000e+02,2.297500000000000000e+02
1.679375000000000000e+02,2.260000000000000000e+02
1.691718750000000000e+02,2.240000000000000000e+02
1.702812500000000000e+02,2.202500000000000000e+02
1.721250000000000000e+02,2.175000000000000000e+02
1.745000000000000000e+02,2.145000000000000000e+02
1.759062500000000000e+02,2.125000000000000000e+02
1.773281250000000000e+02,2.117500000000000000e+02
1.787500000000000000e+02,2.092500000000000000e+02
1.797500000000000000e+02,2.072500000000000000e+02
1.815937500000000000e+02,2.062500000000000000e+02
1.820468750000000000e+02,2.047500000000000000e+02
1.844375000000000000e+02,2.027500000000000000e+02
1.858906250000000000e+02,2.025000000000000000e+02
1.873125000000000000e+02,2.010000000000000000e+02
1.887343750000000000e+02,2.005000000000000000e+02
1.901562500000000000e+02,2.000000000000000000e+02
1.915625000000000000e+02,1.985000000000000000e+02
1.930000000000000000e+02,1.990000000000000000e+02
1.944062500000000000e+02,1.975000000000000000e+02
1.958437500000000000e+02,1.985000000000000000e+02
1.972656250000000000e+02,1.985000000000000000e+02
1.986718750000000000e+02,1.982500000000000000e+02
2.000937500000000000e+02,1.987500000000000000e+02
2.015312500000000000e+02,1.987500000000000000e+02
2.024375000000000000e+02,1.980000000000000000e+02
2.043750000000000000e+02,1.982500000000000000e+02
2.057968750000000000e+02,2.007500000000000000e+02
2.072187500000000000e+02,2.012500000000000000e+02
2.086250000000000000e+02,2.022500000000000000e+02
2.100625000000000000e+02,2.030000000000000000e+02
2.114687500000000000e+02,2.040000000000000000e+02
2.128906250000000000e+02,2.055000000000000000e+02
2.143125000000000000e+02,2.075000000000000000e+02
2.157343750000000000e+02,2.100000000000000000e+02
2.161250000000000000e+02,2.120000000000000000e+02
2.177500000000000000e+02,2.145000000000000000e+02
2.200000000000000000e+02,2.160000000000000000e+02
2.202500000000000000e+02,2.175000000000000000e+02
2.228437500000000000e+02,2.192500000000000000e+02
2.230625000000000000e+02,2.215000000000000000e+02
2.246875000000000000e+02,2.252500000000000000e+02
2.257968750000000000e+02,2.270000000000000000e+02
2.274531250000000000e+02,2.305000000000000000e+02
2.299531250000000000e+02,2.335000000000000000e+02
2.298750000000000000e+02,2.367500000000000000e+02
2.310781250000000000e+02,2.400000000000000000e+02
2.325937500000000000e+02,2.445000000000000000e+02
2.336718750000000000e+02,2.485000000000000000e+02
2.360312500000000000e+02,2.530000000000000000e+02
2.368750000000000000e+02,2.572500000000000000e+02
2.376250000000000000e+02,2.622500000000000000e+02
2.396875000000000000e+02,2.675000000000000000e+02
2.410937500000000000e+02,2.725000000000000000e+02
2.418281250000000000e+02,2.782500000000000000e+02
2.436093750000000000e+02,2.852500000000000000e+02
2.449218750000000000e+02,2.907500000000000000e+02
2.455781250000000000e+02,3.000000000000000000e+02
2.468593750000000000e+02,3.060000000000000000e+02
2.482031250000000000e+02,3.140000000000000000e+02
2.500312500000000000e+02,3.217500000000000000e+02
2.508906250000000000e+02,3.317500000000000000e+02
2.523281250000000000e+02,3.415000000000000000e+02
2.537031250000000000e+02,3.512500000000000000e+02
2.547656250000000000e+02,3.612500000000000000e+02
2.561406250000000000e+02,3.707500000000000000e+02
2.574531250000000000e+02,3.845000000000000000e+02
2.588593750000000000e+02,3.980000000000000000e+02
2.601093750000000000e+02,4.107500000000000000e+02
2.613437500000000000e+02,4.250000000000000000e+02
2.625625000000000000e+02,4.415000000000000000e+02
2.640468750000000000e+02,4.620000000000000000e+02
2.652500000000000000e+02,4.802500000000000000e+02
2.666406250000000000e+02,5.030000000000000000e+02
2.678437500000000000e+02,5.292500000000000000e+02
2.689843750000000000e+02,5.520000000000000000e+02
2.703281250000000000e+02,5.825000000000000000e+02
2.716406250000000000e+02,6.115000000000000000e+02
2.728593750000000000e+02,6.475000000000000000e+02
2.742812500000000000e+02,6.852500000000000000e+02
2.755625000000000000e+02,7.260000000000000000e+02
2.768437500000000000e+02,7.755000000000000000e+02
2.781250000000000000e+02,8.405000000000000000e+02
2.793437500000000000e+02,9.050000000000000000e+02
2.807968750000000000e+02,9.482500000000000000e+02
2.821250000000000000e+02,9.480000000000000000e+02
2.836250000000000000e+02,9.535000000000000000e+02
2.850312500000000000e+02,9.555000000000000000e+02
2.864375000000000000e+02,9.585000000000000000e+02
2.877656250000000000e+02,9.637500000000000000e+02
2.892500000000000000e+02,9.687500000000000000e+02
2.906093750000000000e+02,9.752500000000000000e+02
2.921093750000000000e+02,9.832500000000000000e+02
2.934218750000000000e+02,9.907500000000000000e+02
2.948593750000000000e+02,9.977500000000000000e+02
2.962812500000000000e+02,1.006000000000000000e+03
2.977656250000000000e+02,1.015250000000000000e+03
2.991562500000000000e+02,1.026750000000000000e+03
3.004375000000000000e+02,1.040250000000000000e+03
3.018281250000000000e+02,1.052000000000000000e+03
3.032968750000000000e+02,1.063500000000000000e+03
3.073281250000000000e+02,3.782500000000000000e+02
3.085937500000000000e+02,3.602500000000000000e+02
3.102968750000000000e+02,3.517500000000000000e+02
3.119843750000000000e+02,3.580000000000000000e+02
3.144687500000000000e+02,1.233500000000000000e+03
3.157968750000000000e+02,1.266500000000000000e+03
3.172187500000000000e+02,1.295250000000000000e+03
3.186093750000000000e+02,1.332000000000000000e+03
3.200312500000000000e+02,1.286500000000000000e+03
3.215312500000000000e+02,1.257500000000000000e+03
3.228906250000000000e+02,1.265000000000000000e+03
3.244062500000000000e+02,1.298500000000000000e+03
3.258437500000000000e+02,1.331250000000000000e+03
3.271718750000000000e+02,1.358000000000000000e+03
3.286250000000000000e+02,1.331250000000000000e+03
3.300781250000000000e+02,1.303750000000000000e+03
3.315000000000000000e+02,1.279750000000000000e+03
3.330312500000000000e+02,1.257750000000000000e+03
3.344687500000000000e+02,1.238500000000000000e+03
3.359062500000000000e+02,1.219000000000000000e+03
3.373437500000000000e+02,1.200500000000000000e+03
3.409687500000000000e+02,4.270000000000000000e+02
3.425468750000000000e+02,4.160000000000000000e+02
3.440000000000000000e+02,4.142500000000000000e+02
3.452343750000000000e+02,4.202500000000000000e+02
3.465937500000000000e+02,4.232500000000000000e+02
3.482500000000000000e+02,4.330000000000000000e+02
3.492500000000000000e+02,4.507500000000000000e+02
3.503906250000000000e+02,4.680000000000000000e+02
3.544062500000000000e+02,1.066250000000000000e+03
3.558437500000000000e+02,1.059500000000000000e+03
3.572656250000000000e+02,1.056000000000000000e+03
3.587656250000000000e+02,1.053000000000000000e+03
2.031250000000000000e-01,1.045750000000000000e+03
1.593750000000000000e+00,1.040000000000000000e+03
3.031250000000000000e+00,1.038500000000000000e+03
4.406250000000000000e+00,1.039000000000000000e+03
5.875000000000000000e+00,1.039750000000000000e+03
7.375000000000000000e+00,9.590000000000000000e+02
8.687500000000000000e+00,1.041000000000000000e+03
1.014062500000000000e+01,1.041750000000000000e+03
1.159375000000000000e+01,1.059750000000000000e+03
1.934375000000000000e+01,1.892500000000000000e+02
2.078125000000000000e+01,1.900000000000000000e+02
2.218750000000000000e+01,1.915000000000000000e+02
2.360937500000000000e+01,1.930000000000000000e+02
2.504687500000000000e+01,1.945000000000000000e+02
2.646875000000000000e+01,1.960000000000000000e+02
2.787500000000000000e+01,1.977500000000000000e+02
2.931250000000000000e+01,1.997500000000000000e+02
3.071875000000000000e+01,2.025000000000000000e+02
3.406250000000000000e+01,1.211250000000000000e+03
3.548437500000000000e+01,1.183000000000000000e+03
3.695312500000000000e+01,1.202000000000000000e+03
3.835937500000000000e+01,1.220000000000000000e+03
3.971875000000000000e+01,1.234750000000000000e+03
4.117187500000000000e+01,1.256250000000000000e+03
4.250000000000000000e+01,1.281250000000000000e+03
4.393750000000000000e+01,1.299000000000000000e+03
4.534375000000000000e+01,1.325750000000000000e+03
4.671875000000000000e+01,1.355250000000000000e+03
